"ID","species","plot","treatment","tree_spec","year","abundance","tree_species","inte"
"COE_2016","Sulcacis_nitidus","C","O","E",2016,1,"E","E*Sulcacis_nitidus"
"DOE_2016","Cryptolestes_duplicatus","D","O","E",2016,1,"E","E*Cryptolestes_duplicatus"
"DOE_2016","Cyclorhipidion_bodoanum","D","O","E",2016,1,"E","E*Cyclorhipidion_bodoanum"
"DOE_2016","Hylurgops_palliatus","D","O","E",2016,1,"E","E*Hylurgops_palliatus"
"DOE_2016","Orthoperus_corticalis","D","O","E",2016,1,"E","E*Orthoperus_corticalis"
"DOE_2016","Phymatodes_testaceus","D","O","E",2016,1,"E","E*Phymatodes_testaceus"
"DOE_2016","Pyrrhidium_sanguineum","D","O","E",2016,11,"E","E*Pyrrhidium_sanguineum"
"DOE_2016","Xyleborinus_saxesenii","D","O","E",2016,1,"E","E*Xyleborinus_saxesenii"
"EOE_2016","Agrilus_sulcicollis","E","O","E",2016,9,"E","E*Agrilus_sulcicollis"
"EOE_2016","Cerambyx_scopolii","E","O","E",2016,4,"E","E*Cerambyx_scopolii"
"EOE_2016","Chrysobothris_affinis","E","O","E",2016,4,"E","E*Chrysobothris_affinis"
"EOE_2016","Cis_festivus","E","O","E",2016,1,"E","E*Cis_festivus"
"EOE_2016","Cryptolestes_duplicatus","E","O","E",2016,1,"E","E*Cryptolestes_duplicatus"
"EOE_2016","Enicmus_rugosus","E","O","E",2016,1,"E","E*Enicmus_rugosus"
"EOE_2016","Phymatodes_testaceus","E","O","E",2016,1,"E","E*Phymatodes_testaceus"
"EOE_2016","Platysoma_compressum","E","O","E",2016,2,"E","E*Platysoma_compressum"
"EOE_2016","Scolytus_intricatus","E","O","E",2016,6,"E","E*Scolytus_intricatus"
"EOE_2016","Sphindus_dubius","E","O","E",2016,1,"E","E*Sphindus_dubius"
"EOE_2016","Taphrorychus_bicolor","E","O","E",2016,1,"E","E*Taphrorychus_bicolor"
"EOE_2016","Xyleborinus_saxesenii","E","O","E",2016,1,"E","E*Xyleborinus_saxesenii"
"FOE_2016","Agrilus_sulcicollis","F","O","E",2016,14,"E","E*Agrilus_sulcicollis"
"FOE_2016","Cerylon_histeroides","F","O","E",2016,1,"E","E*Cerylon_histeroides"
"FOE_2016","Chrysobothris_affinis","F","O","E",2016,1,"E","E*Chrysobothris_affinis"
"FOE_2016","Corticeus_unicolor","F","O","E",2016,1,"E","E*Corticeus_unicolor"
"FOE_2016","Cryptolestes_duplicatus","F","O","E",2016,1,"E","E*Cryptolestes_duplicatus"
"FOE_2016","Cyclorhipidion_bodoanum","F","O","E",2016,2,"E","E*Cyclorhipidion_bodoanum"
"FOE_2016","Enicmus_rugosus","F","O","E",2016,5,"E","E*Enicmus_rugosus"
"FOE_2016","Gabrius_splendidulus","F","O","E",2016,1,"E","E*Gabrius_splendidulus"
"FOE_2016","Phymatodes_testaceus","F","O","E",2016,5,"E","E*Phymatodes_testaceus"
"FOE_2016","Pyrrhidium_sanguineum","F","O","E",2016,10,"E","E*Pyrrhidium_sanguineum"
"FOE_2016","Scaphisoma_agaricinum","F","O","E",2016,1,"E","E*Scaphisoma_agaricinum"
"FOE_2016","Sphindus_dubius","F","O","E",2016,2,"E","E*Sphindus_dubius"
"FOE_2016","Taphrorychus_bicolor","F","O","E",2016,1,"E","E*Taphrorychus_bicolor"
"FOE_2016","Xyleborinus_saxesenii","F","O","E",2016,1,"E","E*Xyleborinus_saxesenii"
"AGH_2016","Corticeus_unicolor","A","G","H",2016,2,"H","H*Corticeus_unicolor"
"AGH_2016","Enicmus_rugosus","A","G","H",2016,1,"H","H*Enicmus_rugosus"
"AGH_2016","Gabrius_splendidulus","A","G","H",2016,1,"H","H*Gabrius_splendidulus"
"AGH_2016","Glischrochilus_quadriguttatus","A","G","H",2016,1,"H","H*Glischrochilus_quadriguttatus"
"AGH_2016","Leiopus_nebulosus","A","G","H",2016,2,"H","H*Leiopus_nebulosus"
"AGH_2016","Melasis_buprestoides","A","G","H",2016,2,"H","H*Melasis_buprestoides"
"AGH_2016","Microrhagus_lepidus","A","G","H",2016,1,"H","H*Microrhagus_lepidus"
"AGH_2016","Phymatodes_testaceus","A","G","H",2016,1,"H","H*Phymatodes_testaceus"
"AGH_2016","Ptilinus_pectinicornis","A","G","H",2016,1,"H","H*Ptilinus_pectinicornis"
"AGH_2016","Pyrochroa_coccinea","A","G","H",2016,1,"H","H*Pyrochroa_coccinea"
"AGH_2016","Pyrrhidium_sanguineum","A","G","H",2016,3,"H","H*Pyrrhidium_sanguineum"
"AGH_2016","Scolytus_intricatus","A","G","H",2016,5,"H","H*Scolytus_intricatus"
"AGH_2016","Stictoleptura_scutellata","A","G","H",2016,2,"H","H*Stictoleptura_scutellata"
"AGH_2016","Taphrorychus_bicolor","A","G","H",2016,6,"H","H*Taphrorychus_bicolor"
"AGH_2016","Trypodendron_signatum","A","G","H",2016,3,"H","H*Trypodendron_signatum"
"AGH_2016","Xyleborinus_saxesenii","A","G","H",2016,13,"H","H*Xyleborinus_saxesenii"
"AGH_2016","Xylosandrus_germanus","A","G","H",2016,1,"H","H*Xylosandrus_germanus"
"BGH_2016","Enicmus_rugosus","B","G","H",2016,1,"H","H*Enicmus_rugosus"
"BGH_2016","Leiopus_nebulosus","B","G","H",2016,1,"H","H*Leiopus_nebulosus"
"BGH_2016","Malachius_bipustulatus","B","G","H",2016,1,"H","H*Malachius_bipustulatus"
"BGH_2016","Melasis_buprestoides","B","G","H",2016,1,"H","H*Melasis_buprestoides"
"BGH_2016","Orthoperus_atomarius","B","G","H",2016,1,"H","H*Orthoperus_atomarius"
"BGH_2016","Ptilinus_pectinicornis","B","G","H",2016,2,"H","H*Ptilinus_pectinicornis"
"BGH_2016","Scolytus_intricatus","B","G","H",2016,35,"H","H*Scolytus_intricatus"
"BGH_2016","Stictoleptura_scutellata","B","G","H",2016,1,"H","H*Stictoleptura_scutellata"
"BGH_2016","Taphrorychus_bicolor","B","G","H",2016,20,"H","H*Taphrorychus_bicolor"
"BGH_2016","Trypodendron_signatum","B","G","H",2016,3,"H","H*Trypodendron_signatum"
"CGH_2016","Anobium_punctatum","C","G","H",2016,1,"H","H*Anobium_punctatum"
"CGH_2016","Batrisodes_venustus","C","G","H",2016,1,"H","H*Batrisodes_venustus"
"CGH_2016","Cerylon_histeroides","C","G","H",2016,2,"H","H*Cerylon_histeroides"
"CGH_2016","Epuraea_neglecta","C","G","H",2016,1,"H","H*Epuraea_neglecta"
"CGH_2016","Leiopus_nebulosus","C","G","H",2016,7,"H","H*Leiopus_nebulosus"
"CGH_2016","Melasis_buprestoides","C","G","H",2016,1,"H","H*Melasis_buprestoides"
"CGH_2016","Mycetina_cruciata","C","G","H",2016,1,"H","H*Mycetina_cruciata"
"CGH_2016","Plegaderus_dissectus","C","G","H",2016,1,"H","H*Plegaderus_dissectus"
"CGH_2016","Pyrochroa_coccinea","C","G","H",2016,1,"H","H*Pyrochroa_coccinea"
"CGH_2016","Quedius_xanthopus","C","G","H",2016,1,"H","H*Quedius_xanthopus"
"CGH_2016","Rhagium_mordax","C","G","H",2016,1,"H","H*Rhagium_mordax"
"CGH_2016","Rhizophagus_bipustulatus","C","G","H",2016,2,"H","H*Rhizophagus_bipustulatus"
"CGH_2016","Rhizophagus_nitidulus","C","G","H",2016,1,"H","H*Rhizophagus_nitidulus"
"CGH_2016","Rhyncolus_ater","C","G","H",2016,1,"H","H*Rhyncolus_ater"
"CGH_2016","Stictoleptura_scutellata","C","G","H",2016,8,"H","H*Stictoleptura_scutellata"
"CGH_2016","Trypodendron_signatum","C","G","H",2016,2,"H","H*Trypodendron_signatum"
"DGH_2016","Leiopus_nebulosus","D","G","H",2016,1,"H","H*Leiopus_nebulosus"
"DGH_2016","Pyrochroa_coccinea","D","G","H",2016,1,"H","H*Pyrochroa_coccinea"
"DGH_2016","Pyrrhidium_sanguineum","D","G","H",2016,3,"H","H*Pyrrhidium_sanguineum"
"EGH_2016","Bibloporus_minutus","E","G","H",2016,1,"H","H*Bibloporus_minutus"
"EGH_2016","Cerylon_histeroides","E","G","H",2016,1,"H","H*Cerylon_histeroides"
"EGH_2016","Melasis_buprestoides","E","G","H",2016,2,"H","H*Melasis_buprestoides"
"EGH_2016","Ptilinus_pectinicornis","E","G","H",2016,1,"H","H*Ptilinus_pectinicornis"
"EGH_2016","Stictoleptura_scutellata","E","G","H",2016,1,"H","H*Stictoleptura_scutellata"
"FGH_2016","Bibloporus_bicolor","F","G","H",2016,1,"H","H*Bibloporus_bicolor"
"FGH_2016","Cerylon_histeroides","F","G","H",2016,1,"H","H*Cerylon_histeroides"
"FGH_2016","Hapalaraea_pygmaea","F","G","H",2016,2,"H","H*Hapalaraea_pygmaea"
"FGH_2016","Leiopus_nebulosus","F","G","H",2016,1,"H","H*Leiopus_nebulosus"
"FGH_2016","Melasis_buprestoides","F","G","H",2016,6,"H","H*Melasis_buprestoides"
"FGH_2016","Phloeopora_corticalis","F","G","H",2016,1,"H","H*Phloeopora_corticalis"
"FGH_2016","Ptilinus_pectinicornis","F","G","H",2016,2,"H","H*Ptilinus_pectinicornis"
"FGH_2016","Pyrrhidium_sanguineum","F","G","H",2016,2,"H","H*Pyrrhidium_sanguineum"
"FGH_2016","Salpingus_ruficollis","F","G","H",2016,1,"H","H*Salpingus_ruficollis"
"FGH_2016","Uleiota_planatus","F","G","H",2016,1,"H","H*Uleiota_planatus"
"ANH_2016","Anaspis_flava","A","N","H",2016,1,"H","H*Anaspis_flava"
"ANH_2016","Aspidiphorus_orbiculatus","A","N","H",2016,1,"H","H*Aspidiphorus_orbiculatus"
"ANH_2016","Chrysobothris_affinis","A","N","H",2016,2,"H","H*Chrysobothris_affinis"
"ANH_2016","Cryptolestes_duplicatus","A","N","H",2016,1,"H","H*Cryptolestes_duplicatus"
"ANH_2016","Melasis_buprestoides","A","N","H",2016,4,"H","H*Melasis_buprestoides"
"ANH_2016","Orthoperus_corticalis","A","N","H",2016,1,"H","H*Orthoperus_corticalis"
"ANH_2016","Phymatodes_testaceus","A","N","H",2016,1,"H","H*Phymatodes_testaceus"
"ANH_2016","Pyrrhidium_sanguineum","A","N","H",2016,2,"H","H*Pyrrhidium_sanguineum"
"ANH_2016","Rhizophagus_depressus","A","N","H",2016,1,"H","H*Rhizophagus_depressus"
"ANH_2016","Silvanus_bidentatus","A","N","H",2016,1,"H","H*Silvanus_bidentatus"
"ANH_2016","Xyleborinus_saxesenii","A","N","H",2016,1,"H","H*Xyleborinus_saxesenii"
"BNH_2016","Corticeus_unicolor","B","N","H",2016,2,"H","H*Corticeus_unicolor"
"BNH_2016","Cryptolestes_duplicatus","B","N","H",2016,2,"H","H*Cryptolestes_duplicatus"
"BNH_2016","Melasis_buprestoides","B","N","H",2016,1,"H","H*Melasis_buprestoides"
"BNH_2016","Phymatodes_testaceus","B","N","H",2016,6,"H","H*Phymatodes_testaceus"
"BNH_2016","Pyrochroa_coccinea","B","N","H",2016,1,"H","H*Pyrochroa_coccinea"
"BNH_2016","Scolytus_intricatus","B","N","H",2016,2,"H","H*Scolytus_intricatus"
"BNH_2016","Trypodendron_signatum","B","N","H",2016,1,"H","H*Trypodendron_signatum"
"CNH_2016","Bitoma_crenata","C","N","H",2016,2,"H","H*Bitoma_crenata"
"CNH_2016","Mycetophagus_atomarius","C","N","H",2016,1,"H","H*Mycetophagus_atomarius"
"CNH_2016","Pyrrhidium_sanguineum","C","N","H",2016,1,"H","H*Pyrrhidium_sanguineum"
"CNH_2016","Scaphisoma_agaricinum","C","N","H",2016,4,"H","H*Scaphisoma_agaricinum"
"DNH_2016","Bolitochara_obliqua","D","N","H",2016,1,"H","H*Bolitochara_obliqua"
"DNH_2016","Crypturgus_hispidulus","D","N","H",2016,1,"H","H*Crypturgus_hispidulus"
"DNH_2016","Phymatodes_testaceus","D","N","H",2016,1,"H","H*Phymatodes_testaceus"
"DNH_2016","Pyrochroa_coccinea","D","N","H",2016,1,"H","H*Pyrochroa_coccinea"
"DNH_2016","Pyrrhidium_sanguineum","D","N","H",2016,4,"H","H*Pyrrhidium_sanguineum"
"DNH_2016","Rhagium_mordax","D","N","H",2016,1,"H","H*Rhagium_mordax"
"DNH_2016","Trachodes_hispidus","D","N","H",2016,2,"H","H*Trachodes_hispidus"
"ENH_2016","Agrilus_sulcicollis","E","N","H",2016,2,"H","H*Agrilus_sulcicollis"
"ENH_2016","Anaspis_flava","E","N","H",2016,1,"H","H*Anaspis_flava"
"ENH_2016","Chrysobothris_affinis","E","N","H",2016,1,"H","H*Chrysobothris_affinis"
"ENH_2016","Cyclorhipidion_bodoanum","E","N","H",2016,1,"H","H*Cyclorhipidion_bodoanum"
"ENH_2016","Euplectus_nanus","E","N","H",2016,1,"H","H*Euplectus_nanus"
"ENH_2016","Platysoma_compressum","E","N","H",2016,1,"H","H*Platysoma_compressum"
"ENH_2016","Pyrochroa_coccinea","E","N","H",2016,1,"H","H*Pyrochroa_coccinea"
"ENH_2016","Scaphisoma_agaricinum","E","N","H",2016,5,"H","H*Scaphisoma_agaricinum"
"FNH_2016","Bolitochara_bella","F","N","H",2016,1,"H","H*Bolitochara_bella"
"FNH_2016","Rhizophagus_bipustulatus","F","N","H",2016,1,"H","H*Rhizophagus_bipustulatus"
"FNH_2016","Scaphisoma_agaricinum","F","N","H",2016,1,"H","H*Scaphisoma_agaricinum"
"FNH_2016","Stictoleptura_scutellata","F","N","H",2016,3,"H","H*Stictoleptura_scutellata"
"FNH_2016","Tritoma_bipustulata","F","N","H",2016,2,"H","H*Tritoma_bipustulata"
"AOH_2016","Chrysobothris_affinis","A","O","H",2016,6,"H","H*Chrysobothris_affinis"
"AOH_2016","Cryptolestes_duplicatus","A","O","H",2016,6,"H","H*Cryptolestes_duplicatus"
"AOH_2016","Dasytes_niger","A","O","H",2016,1,"H","H*Dasytes_niger"
"AOH_2016","Malachius_bipustulatus","A","O","H",2016,1,"H","H*Malachius_bipustulatus"
"AOH_2016","Pyrrhidium_sanguineum","A","O","H",2016,2,"H","H*Pyrrhidium_sanguineum"
"AOH_2016","Sulcacis_fronticornis","A","O","H",2016,1,"H","H*Sulcacis_fronticornis"
"AOH_2016","Xyleborinus_saxesenii","A","O","H",2016,7,"H","H*Xyleborinus_saxesenii"
"AOH_2016","Xyleborus_monographus","A","O","H",2016,1,"H","H*Xyleborus_monographus"
"BOH_2016","Chrysobothris_affinis","B","O","H",2016,8,"H","H*Chrysobothris_affinis"
"BOH_2016","Corticeus_unicolor","B","O","H",2016,1,"H","H*Corticeus_unicolor"
"BOH_2016","Cryptolestes_duplicatus","B","O","H",2016,2,"H","H*Cryptolestes_duplicatus"
"BOH_2016","Dinaraea_aequata","B","O","H",2016,1,"H","H*Dinaraea_aequata"
"BOH_2016","Enicmus_rugosus","B","O","H",2016,1,"H","H*Enicmus_rugosus"
"BOH_2016","Melanotus_castanipes","B","O","H",2016,1,"H","H*Melanotus_castanipes"
"BOH_2016","Melanotus_crassicollis","B","O","H",2016,1,"H","H*Melanotus_crassicollis"
"BOH_2016","Phymatodes_testaceus","B","O","H",2016,1,"H","H*Phymatodes_testaceus"
"BOH_2016","Platystomos_albinus","B","O","H",2016,1,"H","H*Platystomos_albinus"
"BOH_2016","Rhagium_mordax","B","O","H",2016,1,"H","H*Rhagium_mordax"
"BOH_2016","Rhizophagus_ferrugineus","B","O","H",2016,1,"H","H*Rhizophagus_ferrugineus"
"BOH_2016","Trypodendron_signatum","B","O","H",2016,7,"H","H*Trypodendron_signatum"
"BOH_2016","Vincenzellus_ruficollis","B","O","H",2016,1,"H","H*Vincenzellus_ruficollis"
"BOH_2016","Xyleborinus_saxesenii","B","O","H",2016,5,"H","H*Xyleborinus_saxesenii"
"COH_2016","Ampedus_sanguineus","C","O","H",2016,1,"H","H*Ampedus_sanguineus"
"COH_2016","Cryptolestes_duplicatus","C","O","H",2016,3,"H","H*Cryptolestes_duplicatus"
"COH_2016","Pyrrhidium_sanguineum","C","O","H",2016,1,"H","H*Pyrrhidium_sanguineum"
"COH_2016","Stictoleptura_scutellata","C","O","H",2016,1,"H","H*Stictoleptura_scutellata"
"DOH_2016","Agrilus_angustulus","D","O","H",2016,1,"H","H*Agrilus_angustulus"
"DOH_2016","Anobium_punctatum","D","O","H",2016,1,"H","H*Anobium_punctatum"
"DOH_2016","Cerylon_ferrugineum","D","O","H",2016,1,"H","H*Cerylon_ferrugineum"
"DOH_2016","Cerylon_histeroides","D","O","H",2016,1,"H","H*Cerylon_histeroides"
"DOH_2016","Chrysobothris_affinis","D","O","H",2016,1,"H","H*Chrysobothris_affinis"
"DOH_2016","Melanotus_crassicollis","D","O","H",2016,1,"H","H*Melanotus_crassicollis"
"DOH_2016","Pyrochroa_coccinea","D","O","H",2016,1,"H","H*Pyrochroa_coccinea"
"DOH_2016","Tachyta_nana","D","O","H",2016,1,"H","H*Tachyta_nana"
"EOH_2016","Agrilus_angustulus","E","O","H",2016,1,"H","H*Agrilus_angustulus"
"EOH_2016","Anomognathus_cuspidatus","E","O","H",2016,1,"H","H*Anomognathus_cuspidatus"
"EOH_2016","Cryptolestes_duplicatus","E","O","H",2016,2,"H","H*Cryptolestes_duplicatus"
"EOH_2016","Euryusa_optabilis","E","O","H",2016,1,"H","H*Euryusa_optabilis"
"EOH_2016","Litargus_connexus","E","O","H",2016,1,"H","H*Litargus_connexus"
"EOH_2016","Platystomos_albinus","E","O","H",2016,6,"H","H*Platystomos_albinus"
"EOH_2016","Taphrorychus_bicolor","E","O","H",2016,1,"H","H*Taphrorychus_bicolor"
"FOH_2016","Cis_boleti","F","O","H",2016,4,"H","H*Cis_boleti"
"FOH_2016","Gyrophaena_strictula","F","O","H",2016,1,"H","H*Gyrophaena_strictula"
"FOH_2016","Ptilinus_pectinicornis","F","O","H",2016,1,"H","H*Ptilinus_pectinicornis"
"FOH_2016","Stictoleptura_scutellata","F","O","H",2016,3,"H","H*Stictoleptura_scutellata"
"AGK_2016","Ampedus_sanguineus","A","G","K",2016,1,"K","K*Ampedus_sanguineus"
"AGK_2016","Anaspis_flava","A","G","K",2016,1,"K","K*Anaspis_flava"
"AGK_2016","Anaspis_ruficollis","A","G","K",2016,1,"K","K*Anaspis_ruficollis"
"AGK_2016","Cerylon_histeroides","A","G","K",2016,1,"K","K*Cerylon_histeroides"
"AGK_2016","Dasytes_caeruleus","A","G","K",2016,2,"K","K*Dasytes_caeruleus"
"AGK_2016","Melanotus_castanipes","A","G","K",2016,1,"K","K*Melanotus_castanipes"
"AGK_2016","Phloeonomus_pusillus","A","G","K",2016,1,"K","K*Phloeonomus_pusillus"
"AGK_2016","Pyrrhidium_sanguineum","A","G","K",2016,1,"K","K*Pyrrhidium_sanguineum"
"AGK_2016","Stictoleptura_rubra","A","G","K",2016,7,"K","K*Stictoleptura_rubra"
"AGK_2016","Sulcacis_nitidus","A","G","K",2016,2,"K","K*Sulcacis_nitidus"
"AGK_2016","Xyleborinus_saxesenii","A","G","K",2016,24,"K","K*Xyleborinus_saxesenii"
"AGK_2016","Xylosandrus_germanus","A","G","K",2016,2,"K","K*Xylosandrus_germanus"
"BGK_2016","Anaspis_ruficollis","B","G","K",2016,3,"K","K*Anaspis_ruficollis"
"BGK_2016","Ernobius_mollis","B","G","K",2016,1,"K","K*Ernobius_mollis"
"BGK_2016","Pyrrhidium_sanguineum","B","G","K",2016,1,"K","K*Pyrrhidium_sanguineum"
"BGK_2016","Rhizophagus_depressus","B","G","K",2016,1,"K","K*Rhizophagus_depressus"
"BGK_2016","Salpingus_planirostris","B","G","K",2016,1,"K","K*Salpingus_planirostris"
"BGK_2016","Scolytus_intricatus","B","G","K",2016,1,"K","K*Scolytus_intricatus"
"BGK_2016","Stictoleptura_rubra","B","G","K",2016,1,"K","K*Stictoleptura_rubra"
"BGK_2016","Trypodendron_signatum","B","G","K",2016,3,"K","K*Trypodendron_signatum"
"BGK_2016","Xylosandrus_germanus","B","G","K",2016,1,"K","K*Xylosandrus_germanus"
"CGK_2016","Anaspis_ruficollis","C","G","K",2016,1,"K","K*Anaspis_ruficollis"
"CGK_2016","Anobium_punctatum","C","G","K",2016,1,"K","K*Anobium_punctatum"
"CGK_2016","Cerylon_histeroides","C","G","K",2016,3,"K","K*Cerylon_histeroides"
"CGK_2016","Cis_castaneus","C","G","K",2016,1,"K","K*Cis_castaneus"
"CGK_2016","Cyclorhipidion_bodoanum","C","G","K",2016,2,"K","K*Cyclorhipidion_bodoanum"
"CGK_2016","Dasytes_plumbeus","C","G","K",2016,1,"K","K*Dasytes_plumbeus"
"CGK_2016","Euplectus_nanus","C","G","K",2016,1,"K","K*Euplectus_nanus"
"CGK_2016","Megatoma_undata","C","G","K",2016,1,"K","K*Megatoma_undata"
"CGK_2016","Phloeonomus_pusillus","C","G","K",2016,2,"K","K*Phloeonomus_pusillus"
"CGK_2016","Stenichnus_godarti","C","G","K",2016,1,"K","K*Stenichnus_godarti"
"CGK_2016","Stictoleptura_rubra","C","G","K",2016,2,"K","K*Stictoleptura_rubra"
"CGK_2016","Sulcacis_fronticornis","C","G","K",2016,1,"K","K*Sulcacis_fronticornis"
"DGK_2016","Aspidiphorus_orbiculatus","D","G","K",2016,1,"K","K*Aspidiphorus_orbiculatus"
"DGK_2016","Bitoma_crenata","D","G","K",2016,1,"K","K*Bitoma_crenata"
"DGK_2016","Bolitochara_obliqua","D","G","K",2016,1,"K","K*Bolitochara_obliqua"
"DGK_2016","Crypturgus_hispidulus","D","G","K",2016,1,"K","K*Crypturgus_hispidulus"
"DGK_2016","Phloeopora_corticalis","D","G","K",2016,1,"K","K*Phloeopora_corticalis"
"DGK_2016","Phloeopora_testacea","D","G","K",2016,2,"K","K*Phloeopora_testacea"
"DGK_2016","Pyrrhidium_sanguineum","D","G","K",2016,3,"K","K*Pyrrhidium_sanguineum"
"DGK_2016","Rhagium_inquisitor","D","G","K",2016,1,"K","K*Rhagium_inquisitor"
"DGK_2016","Stictoleptura_rubra","D","G","K",2016,7,"K","K*Stictoleptura_rubra"
"DGK_2016","Taphrorychus_bicolor","D","G","K",2016,1,"K","K*Taphrorychus_bicolor"
"EGK_2016","Ampedus_sanguineus","E","G","K",2016,1,"K","K*Ampedus_sanguineus"
"EGK_2016","Corticeus_unicolor","E","G","K",2016,1,"K","K*Corticeus_unicolor"
"EGK_2016","Malachius_bipustulatus","E","G","K",2016,1,"K","K*Malachius_bipustulatus"
"EGK_2016","Stenomax_aeneus","E","G","K",2016,1,"K","K*Stenomax_aeneus"
"EGK_2016","Thanasimus_formicarius","E","G","K",2016,1,"K","K*Thanasimus_formicarius"
"FGK_2016","Ampedus_sanguineus","F","G","K",2016,1,"K","K*Ampedus_sanguineus"
"FGK_2016","Bibloporus_minutus","F","G","K",2016,1,"K","K*Bibloporus_minutus"
"FGK_2016","Cerylon_histeroides","F","G","K",2016,3,"K","K*Cerylon_histeroides"
"FGK_2016","Phloeopora_testacea","F","G","K",2016,1,"K","K*Phloeopora_testacea"
"FGK_2016","Plegaderus_vulneratus","F","G","K",2016,1,"K","K*Plegaderus_vulneratus"
"ANK_2016","Phloeonomus_pusillus","A","N","K",2016,1,"K","K*Phloeonomus_pusillus"
"ANK_2016","Stictoleptura_rubra","A","N","K",2016,4,"K","K*Stictoleptura_rubra"
"ANK_2016","Xyleborinus_saxesenii","A","N","K",2016,1,"K","K*Xyleborinus_saxesenii"
"BNK_2016","Cryptolestes_duplicatus","B","N","K",2016,7,"K","K*Cryptolestes_duplicatus"
"BNK_2016","Enicmus_rugosus","B","N","K",2016,1,"K","K*Enicmus_rugosus"
"BNK_2016","Hylurgops_palliatus","B","N","K",2016,1,"K","K*Hylurgops_palliatus"
"BNK_2016","Phloeopora_corticalis","B","N","K",2016,1,"K","K*Phloeopora_corticalis"
"BNK_2016","Rhizophagus_depressus","B","N","K",2016,1,"K","K*Rhizophagus_depressus"
"BNK_2016","Trachodes_hispidus","B","N","K",2016,1,"K","K*Trachodes_hispidus"
"BNK_2016","Trypodendron_signatum","B","N","K",2016,2,"K","K*Trypodendron_signatum"
"CNK_2016","Cerylon_histeroides","C","N","K",2016,3,"K","K*Cerylon_histeroides"
"CNK_2016","Leptusa_pulchella","C","N","K",2016,1,"K","K*Leptusa_pulchella"
"CNK_2016","Pyrrhidium_sanguineum","C","N","K",2016,2,"K","K*Pyrrhidium_sanguineum"
"CNK_2016","Rhagium_inquisitor","C","N","K",2016,1,"K","K*Rhagium_inquisitor"
"CNK_2016","Stictoleptura_rubra","C","N","K",2016,3,"K","K*Stictoleptura_rubra"
"CNK_2016","Xyleborinus_saxesenii","C","N","K",2016,1,"K","K*Xyleborinus_saxesenii"
"DNK_2016","Anaspis_ruficollis","D","N","K",2016,1,"K","K*Anaspis_ruficollis"
"DNK_2016","Stictoleptura_rubra","D","N","K",2016,1,"K","K*Stictoleptura_rubra"
"ENK_2016","Anaspis_flava","E","N","K",2016,1,"K","K*Anaspis_flava"
"ENK_2016","Crypturgus_hispidulus","E","N","K",2016,1,"K","K*Crypturgus_hispidulus"
"ENK_2016","Dropephylla_ioptera","E","N","K",2016,1,"K","K*Dropephylla_ioptera"
"ENK_2016","Phaenops_cyanea","E","N","K",2016,2,"K","K*Phaenops_cyanea"
"ENK_2016","Stictoleptura_rubra","E","N","K",2016,1,"K","K*Stictoleptura_rubra"
"ENK_2016","Sulcacis_nitidus","E","N","K",2016,1,"K","K*Sulcacis_nitidus"
"ENK_2016","Xyleborinus_saxesenii","E","N","K",2016,1,"K","K*Xyleborinus_saxesenii"
"FNK_2016","Phaenops_cyanea","F","N","K",2016,1,"K","K*Phaenops_cyanea"
"FNK_2016","Stictoleptura_rubra","F","N","K",2016,2,"K","K*Stictoleptura_rubra"
"AOK_2016","Cerylon_histeroides","A","O","K",2016,1,"K","K*Cerylon_histeroides"
"AOK_2016","Cryptolestes_duplicatus","A","O","K",2016,1,"K","K*Cryptolestes_duplicatus"
"AOK_2016","Cyclorhipidion_bodoanum","A","O","K",2016,2,"K","K*Cyclorhipidion_bodoanum"
"AOK_2016","Euglenes_oculatus","A","O","K",2016,1,"K","K*Euglenes_oculatus"
"AOK_2016","Orthotomicus_laricis","A","O","K",2016,1,"K","K*Orthotomicus_laricis"
"AOK_2016","Phaenops_cyanea","A","O","K",2016,9,"K","K*Phaenops_cyanea"
"AOK_2016","Pyrrhidium_sanguineum","A","O","K",2016,1,"K","K*Pyrrhidium_sanguineum"
"AOK_2016","Stictoleptura_rubra","A","O","K",2016,8,"K","K*Stictoleptura_rubra"
"AOK_2016","Sulcacis_fronticornis","A","O","K",2016,1,"K","K*Sulcacis_fronticornis"
"AOK_2016","Uleiota_planatus","A","O","K",2016,1,"K","K*Uleiota_planatus"
"AOK_2016","Xyleborinus_saxesenii","A","O","K",2016,3,"K","K*Xyleborinus_saxesenii"
"BOK_2016","Bitoma_crenata","B","O","K",2016,1,"K","K*Bitoma_crenata"
"BOK_2016","Cryptolestes_duplicatus","B","O","K",2016,5,"K","K*Cryptolestes_duplicatus"
"BOK_2016","Cyclorhipidion_bodoanum","B","O","K",2016,1,"K","K*Cyclorhipidion_bodoanum"
